application/1d-interleaved-parityfec;;
application/3gpdash-qoe-report+xml;;
application/3gpp-ims+xml;;
application/vnd.ims.lti.v2.toolproxy.id+json;jsonld,json;
application/vnd.ims.lti.v2.toolsettings+json;jsonld,json;
application/vnd.ims.lti.v2.toolsettings.simple+json;jsonld,json;
application/vnd.informedcontrol.rms+xml;xml;
application/vnd.informix-visionary;vis;
application/vnd.infotech.project;json;
application/vnd.infotech.project+xml;XML;
application/vnd.innopath.wamp.notification;;
application/vnd.insors.igm;igm;
application/vnd.intercon.formnet;XPW,XPX;
application/vnd.intergeo;i2g;
application/vnd.intertrust.digibox;;
application/vnd.intertrust.nncp;;
application/vnd.intu.qbo;QBO;
application/vnd.intu.qfx;QFX;
application/vnd.iptc.g2.catalogitem+xml;xml;
application/vnd.iptc.g2.conceptitem+xml;xml;
application/vnd.iptc.g2.knowledgeitem+xml;xml;
application/vnd.iptc.g2.newsitem+xml;xml;
application/vnd.iptc.g2.newsmessage+xml;xml;
application/vnd.iptc.g2.packageitem+xml;xml;
application/vnd.iptc.g2.planningitem+xml;xml;
application/vnd.ipunplugged.rcprofile;rcprofile;
application/vnd.irepository.package+xml;irp;
application/vnd.is-xpr;XPR;
application/vnd.isac.fcs;fcs;
application/vnd.iso11783-10+zip;zip;
application/vnd.jam;jam;
application/vnd.japanet-registration-wakeup;;
application/vnd.japannet-directory-service;;
application/vnd.japannet-jpnstore-wakeup;;
application/vnd.japannet-payment-wakeup;;
application/vnd.japannet-registration;;
application/vnd.japannet-registration-wakeup;;
application/vnd.japannet-setstore-wakeup;;
application/vnd.japannet-verification;;
application/vnd.japannet-verification-wakeup;;
application/vnd.jcp.javame.midlet-rms;rms;
application/vnd.jisp;jisp;
application/vnd.joost.joda-archive;joda;
application/vnd.jsk.isdn-ngn;;
application/vnd.kahootz;ktz,ktr;
application/vnd.kde.karbon;KARBON;
application/vnd.kde.kchart;CHRT;
application/vnd.kde.kformula;KFO;
application/vnd.kde.kivio;FLW;
application/vnd.kde.kontour;KON;
application/vnd.kde.kpresenter;KPR,KPT;
application/vnd.kde.kspread;KSP;
application/vnd.kde.kword;KWT,KWD;
application/vnd.kenameaapp;htke;
application/vnd.kenameapp;htke;
application/vnd.kidspiration;kia;
application/vnd.kinar;kne,knp,sdf;
application/vnd.koan;skp,skd,skt,skm;
application/vnd.kodak-descriptor;SSE;
application/vnd.las;;
application/vnd.las.las+json;lasjson;
application/vnd.las.las+xml;lasxml;
application/vnd.laszip;;
application/vnd.leap+json;json;
application/vnd.liberty-request+xml;;
application/vnd.llamagraphics.life-balance.desktop;lbd;
application/vnd.llamagraphics.life-balance.exchange+xml;lbe;
application/vnd.logipipe.circuit+zip;lcs,lca;
application/vnd.loom;loom;
application/vnd.lotus-1-2-3;123,wks,wk1,wk3,wk4;
application/vnd.lotus-approach;apr;
application/vnd.lotus-freelance;prz,pre;
application/vnd.lotus-notes;nsf;
application/vnd.lotus-organizer;or3,org;
application/vnd.lotus-screencam;scm;
application/vnd.lotus-wordpro;lwp;
application/vnd.macports.portpkg;portpkg;
application/vnd.mapbox-vector-tile;mvt;
application/vnd.marlin.drm.actiontoken+xml;;
application/vnd.marlin.drm.conftoken+xml;;
application/vnd.marlin.drm.license+xml;;
application/vnd.marlin.drm.mdcf;mdc;
application/vnd.mason+json;json;
application/vnd.maxmind.maxmind-db;mmdb;
application/vnd.mcd;MCD;
application/vnd.medcalcdata;MC1;
application/vnd.mediastation.cdkey;cdkey;
application/vnd.meridian-slingshot;;
application/vnd.mfer;mwf;
application/vnd.mfmp;mfm;
application/vnd.micro+json;json;
application/vnd.micrografx.flo;flo;
application/vnd.micrografx.igx;igx;
application/vnd.microsoft.portable-executable;exe,dll;
application/vnd.microsoft.windows.thumbnail-cache;;
application/vnd.miele+json;json;
application/vnd.mif;mif;
application/vnd.minisoft-hp3000-save;;
application/vnd.mitsubishi.misty-guard.trustweb;any;
application/vnd.mobius.daf;DAF;
application/vnd.mobius.dis;DIS;
application/vnd.mobius.mbk;MBK;
application/vnd.mobius.mqy;MQY;
application/vnd.mobius.msl;MSL;
application/vnd.mobius.plc;PLC;
application/vnd.mobius.txf;TXF;
application/vnd.mophun.application;mpn;
application/vnd.mophun.certificate;mpc;
application/vnd.motorola.flexsuite;;
application/vnd.motorola.flexsuite.adsi;;
application/vnd.motorola.flexsuite.fis;;
application/vnd.motorola.flexsuite.gotap;;
application/vnd.motorola.flexsuite.kmr;;
application/vnd.motorola.flexsuite.ttc;;
application/vnd.motorola.flexsuite.wem;;
application/vnd.motorola.iprm;;
application/vnd.mozilla.aul+xml;xul;
application/vnd.mozilla.xul+xml;xul;
application/vnd.ms-3mfdocument;3MF;
application/vnd.ms-access;mdb;
application/vnd.ms-artgalry;cil;
application/vnd.ms-asf;asf;
application/vnd.ms-cab-compressed;cab;
application/vnd.ms-color.iccprofile;;
application/vnd.ms-excel;xls,xlt,xlb,xla,xlm,xlc,xlw,xll,xld;base64
application/vnd.ms-excel.addin.macroenabled.12;xlam;
application/vnd.ms-excel.sheet.binary.macroenabled.12;xlsb;
application/vnd.ms-excel.sheet.macroenabled.12;xlsm;
application/vnd.ms-excel.template.macroenabled.12;xltm;
application/vnd.ms-fontobject;eot;
application/vnd.ms-htmlhelp;chm;
application/vnd.ms-ims;ims;
application/vnd.ms-lrm;lrm;
application/vnd.ms-office.activex+xml;;
application/vnd.ms-officetheme;thmx;
application/vnd.ms-opentype;;
application/vnd.ms-package.obfuscated-opentype;;
application/vnd.ms-pki.certstore;sst;
application/vnd.ms-pki.pko;pko;
application/vnd.ms-pki.seccat;cat;
application/vnd.ms-pki.stl;stl;
application/vnd.ms-playready.initiator+xml;;
application/vnd.ms-powerpoint;ppt,pps,pot,ppa,pwz,ppz;base64
application/vnd.ms-powerpoint.addin.macroenabled.12;ppam;
application/vnd.ms-powerpoint.presentation.macroenabled.12;pptm;
application/vnd.ms-powerpoint.slide.macroenabled.12;sldm;
application/vnd.ms-powerpoint.slideshow.macroenabled.12;ppsm;
application/vnd.ms-powerpoint.template.macroenabled.12;potm;
application/vnd.ms-printdevicecapabilities+xml;;
application/vnd.ms-printing.printticket+xml;;
application/vnd.ms-printschematicket+xml;;
application/vnd.ms-project;mpp,mpt;base64
application/vnd.ms-publisher;pub;
application/vnd.ms-tnef;tnef,tnf;base64
application/vnd.ms-windows.devicepairing;;
application/vnd.ms-windows.nwprinting.oob;;
application/vnd.ms-windows.printerpairing;;
application/vnd.ms-windows.wsd.oob;;
application/vnd.ms-wmdrm.lic-chlg-req;;
application/vnd.ms-wmdrm.lic-resp;;
application/vnd.ms-wmdrm.meter-chlg-req;;
application/vnd.ms-wmdrm.meter-resp;;
application/vnd.ms-word.document.macroenabled.12;docm;
application/vnd.ms-word.template.macroenabled.12;dotm;
application/vnd.ms-works;wps,wks,wcm,wdb,xlr;base64
application/vnd.ms-wpl;wpl;base64
application/vnd.ms-xpsdocument;xps;8bit
application/vnd.msa-disk-image;msa;
application/vnd.mseq;mseq;
application/vnd.msign;;
application/vnd.multiad.creator;crtr;
application/vnd.multiad.creator.cif;cif;
application/vnd.music-niff;;
application/vnd.musician;mus;
application/vnd.muvee.style;msty;
application/vnd.mynfc;taglet;
application/vnd.ncd.control;;
application/vnd.ncd.reference;;
application/vnd.nearst.inv+json;json;
application/vnd.nebumind.line;nebul,line;
application/vnd.nervana;ent,entity,req,request,bkm,kcm;
application/vnd.netfpx;fpx;
application/vnd.neurolanguage.nlu;nlu;
application/vnd.nimn;nimn;
application/vnd.nintendo.nitro.rom;nds;
application/vnd.nintendo.snes.rom;sfc,smc;
application/vnd.nitf;ntf,nitf;
application/vnd.noblenet-directory;NND;
application/vnd.noblenet-sealer;NNS;
application/vnd.noblenet-web;NNW;
application/vnd.nokia.catalogs;;
application/vnd.nokia.configuration-message;ncm;
application/vnd.nokia.conml+wbxml;;
application/vnd.nokia.conml+xml;;
application/vnd.nokia.iptv.config+xml;;
application/vnd.nokia.isds-radio-presets;;
application/vnd.nokia.landmark+wbxml;;
application/vnd.nokia.landmark+xml;;
application/vnd.nokia.landmarkcollection+xml;;
application/vnd.nokia.n-gage.ac+xml;ac;
application/vnd.nokia.n-gage.data;ngdat;
application/vnd.nokia.n-gage.symbian.install;n-gage;
application/vnd.nokia.ncd;;
application/vnd.nokia.pcd+wbxml;;
application/vnd.nokia.pcd+xml;;
application/vnd.nokia.radio-preset;rpst;
application/vnd.nokia.radio-presets;rpss;
application/vnd.nokia.ringing-tone;rng;
application/vnd.novadigm.edm;EDM;
application/vnd.novadigm.edx;EDX;
application/vnd.novadigm.ext;EXT;
application/vnd.ntt-local.content-share;;
application/vnd.ntt-local.file-transfer;;
application/vnd.ntt-local.ogw_remote-access;;
application/vnd.ntt-local.sip-ta_remote;;
application/vnd.ntt-local.sip-ta_tcp_stream;;
application/vnd.oasis.opendocument.chart;odc;
application/vnd.oasis.opendocument.chart-template;otc;
application/vnd.oasis.opendocument.database;odb;
application/vnd.oasis.opendocument.formula;odf;
application/vnd.oasis.opendocument.formula-template;otf,odft;
application/vnd.oasis.opendocument.graphics;odg;
application/vnd.oasis.opendocument.graphics-flat-xml;fodg;
application/vnd.oasis.opendocument.graphics-template;otg;
application/vnd.oasis.opendocument.image;odi;
application/vnd.oasis.opendocument.image-template;oti;
application/vnd.oasis.opendocument.presentation;odp;
application/vnd.oasis.opendocument.presentation-flat-xml;fodp;
application/vnd.oasis.opendocument.presentation-template;otp;
application/vnd.oasis.opendocument.spreadsheet;ods;
application/vnd.oasis.opendocument.spreadsheet-flat-xml;fods;
application/vnd.oasis.opendocument.spreadsheet-template;ots;
application/vnd.oasis.opendocument.text;odt;
application/vnd.oasis.opendocument.text-flat-xml;fodt;
application/vnd.oasis.opendocument.text-master;odm,otm;
application/vnd.oasis.opendocument.text-template;ott;
application/vnd.oasis.opendocument.text-web;oth;
application/vnd.obn;;
application/vnd.ocf+cbor;;
application/vnd.oci.image.manifest.v1+json;;
application/vnd.oftn.l10n+json;json;
application/vnd.oipf.contentaccessdownload+xml;;
application/vnd.oipf.contentaccessstreaming+xml;;
application/vnd.oipf.cspg-hexbinary;;
application/vnd.oipf.dae.svg+xml;;
application/vnd.oipf.dae.xhtml+xml;;
application/vnd.oipf.mippvcontrolmessage+xml;;
application/vnd.oipf.pae.gem;;
application/vnd.oipf.spdiscovery+xml;;
application/vnd.oipf.spdlist+xml;;
application/vnd.oipf.ueprofile+xml;;
application/vnd.oipf.userprofile+xml;;
application/vnd.olpc-sugar;xo;
application/vnd.oma-scws-config;;
application/vnd.oma-scws-http-request;;
application/vnd.oma-scws-http-response;;
application/vnd.oma.bcast.associated-procedure-parameter+xml;;
application/vnd.oma.bcast.drm-trigger+xml;;
application/vnd.oma.bcast.imd+xml;;
application/vnd.oma.bcast.ltkm;;
application/vnd.oma.bcast.notification+xml;;
application/vnd.oma.bcast.provisioningtrigger;;
application/vnd.oma.bcast.sgboot;;
application/vnd.oma.bcast.sgdd+xml;;
application/vnd.oma.bcast.sgdu;;
application/vnd.oma.bcast.simple-symbol-container;;
application/vnd.oma.bcast.smartcard-trigger+xml;;
application/vnd.oma.bcast.sprov+xml;;
application/vnd.oma.bcast.stkm;;
application/vnd.oma.cab-address-book+xml;;
application/vnd.oma.cab-feature-handler+xml;;
application/vnd.oma.cab-pcc+xml;;
application/vnd.oma.cab-subs-invite+xml;;
application/vnd.oma.cab-user-prefs+xml;;
application/vnd.oma.dcd;;
application/vnd.oma.dcdc;;
application/vnd.oma.dd2+xml;xml,dd2;
application/vnd.oma.drm.risd+xml;;
application/vnd.oma.group-usage-list+xml;;
application/vnd.oma.lwm2m+cbor;;
application/vnd.oma.lwm2m+json;;
application/vnd.oma.lwm2m+tlv;;
application/vnd.oma.pal+xml;;
application/vnd.oma.poc.detailed-progress-report+xml;;
application/vnd.oma.poc.final-report+xml;;
application/vnd.oma.poc.groups+xml;;
application/vnd.oma.poc.invocation-descriptor+xml;;
application/vnd.oma.poc.optimized-progress-report+xml;;
application/vnd.oma.push;;
application/vnd.oma.scidm.messages+xml;;
application/vnd.oma.xcap-directory+xml;;
application/vnd.omads-email+xml;;
application/vnd.omads-file+xml;;
application/vnd.omads-folder+xml;;
application/vnd.omaloc-supl-init;;
application/vnd.onepager;tam;
application/vnd.onepagertamp;tamp;
application/vnd.onepagertamx;tamx;
application/vnd.onepagertat;tat;
application/vnd.onepagertatp;tatp;
application/vnd.onepagertatx;tatx;
application/vnd.openblox.game+xml;obgx;
application/vnd.openblox.game-binary;obg;
application/vnd.openeye.oeb;oeb;
application/vnd.openofficeorg.extension;oxt;
application/vnd.openstreetmap.data+xml;osm;
application/vnd.openxmlformats-officedocument.custom-properties+xml;xml;
application/vnd.openxmlformats-officedocument.customxmlproperties+xml;xml;
application/vnd.openxmlformats-officedocument.drawing+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.chart+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.chartshapes+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.diagramcolors+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.diagramdata+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.diagramlayout+xml;xml;
application/vnd.openxmlformats-officedocument.drawingml.diagramstyle+xml;xml;
application/vnd.openxmlformats-officedocument.extended-properties+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.commentauthors+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.comments+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.handoutmaster+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.notesmaster+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.notesslide+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.presentation;pptx;base64
application/vnd.openxmlformats-officedocument.presentationml.presentation.main+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.presprops+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.slide;sldx;
application/vnd.openxmlformats-officedocument.presentationml.slide+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.slidelayout+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.slidemaster+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.slideshow;ppsx;base64
application/vnd.openxmlformats-officedocument.presentationml.slideshow.main+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.slideupdateinfo+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.tablestyles+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.tags+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.template;potx;base64
application/vnd.openxmlformats-officedocument.presentationml.template.main+xml;xml;
application/vnd.openxmlformats-officedocument.presentationml.viewprops+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.calcchain+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.chartsheet+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.comments+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.connections+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.dialogsheet+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.externallink+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotcachedefinition+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivotcacherecords+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.pivottable+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.querytable+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionheaders+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.revisionlog+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.sharedstrings+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet;xltx,xlsx;base64
application/vnd.openxmlformats-officedocument.spreadsheetml.sheet.main+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.sheetmetadata+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.styles+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.table+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.tablesinglecells+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.template;xltx;base64
application/vnd.openxmlformats-officedocument.spreadsheetml.template.main+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.usernames+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.volatiledependencies+xml;xml;
application/vnd.openxmlformats-officedocument.spreadsheetml.worksheet+xml;xml;
application/vnd.openxmlformats-officedocument.theme+xml;xml;
application/vnd.openxmlformats-officedocument.themeoverride+xml;xml;
application/vnd.openxmlformats-officedocument.vmldrawing;;
application/vnd.openxmlformats-officedocument.wordprocessingml.comments+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.document;docx;base64
application/vnd.openxmlformats-officedocument.wordprocessingml.document.glossary+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.document.main+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.endnotes+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.fonttable+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.footer+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.footnotes+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.numbering+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.settings+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.styles+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.template;dotx;base64
application/vnd.openxmlformats-officedocument.wordprocessingml.template.main+xml;xml;
application/vnd.openxmlformats-officedocument.wordprocessingml.websettings+xml;xml;
application/vnd.openxmlformats-package.core-properties+xml;xml;
application/vnd.openxmlformats-package.digital-signature-xmlsignature+xml;xml;
application/vnd.openxmlformats-package.relationships+xml;xml;
application/vnd.oracle.resource+json;json;
application/vnd.orange.indata;;
application/vnd.osa.netdeploy;;
application/vnd.osgeo.mapguide.package;mgp;
application/vnd.osgi.bundle;jar;
application/vnd.osgi.dp;dp;
application/vnd.osgi.subsystem;esa;
application/vnd.otps.ct-kip+xml;;
application/vnd.oxli.countgraph;oxlicg;
application/vnd.pagerduty+json;;
application/vnd.palm;prc,pdb,pqa,oprc;
application/vnd.panoply;plp;
application/vnd.paos.xml;;
application/vnd.patentdive;dive;
application/vnd.patientecommsdoc;;
application/vnd.pawaafile;paw;
application/vnd.pcos;;
application/vnd.pg.format;str;
application/vnd.pg.osasli;ei6;
application/vnd.piaccess.application-licence;pil;
application/vnd.picsel;eFIF;
application/vnd.pmi.widget;wg;
application/vnd.poc.group-advertisement+xml;;
application/vnd.pocketlearn;plf;
application/vnd.powerbuilder6;pbd;
application/vnd.powerbuilder6-s;pbd;
application/vnd.powerbuilder7;pbd;
application/vnd.powerbuilder7-s;pbd;
application/vnd.powerbuilder75;pbd;
application/vnd.powerbuilder75-s;pbd;
application/vnd.preminet;preminet;
application/vnd.previewsystems.box;BOX,VBOX;
application/vnd.proteus.magazine;mgz;
application/vnd.psfs;psfs;
application/vnd.publishare-delta-tree;qps;
application/vnd.pvi.ptid1;pti,ptid;
application/vnd.pwg-multiplexed;;
application/vnd.pwg-xhtml-print+xml;xhtml,xhtm;
application/vnd.pwg-xmhtml-print+xml;;
application/vnd.qualcomm.brew-app-res;bar;
application/vnd.quarantainenet;;
application/vnd.quark.quarkxpress;qxd,qxt,qwd,qwt,qxl,qxb;8bit
application/vnd.quobject-quoxdocument;quox,quiz;
application/vnd.radisys.moml+xml;;
application/vnd.radisys.msml+xml;;
application/vnd.radisys.msml-audit+xml;;
application/vnd.radisys.msml-audit-conf+xml;;
application/vnd.radisys.msml-audit-conn+xml;;
application/vnd.radisys.msml-audit-dialog+xml;;
application/vnd.radisys.msml-audit-stream+xml;;
application/vnd.radisys.msml-conf+xml;;
application/vnd.radisys.msml-dialog+xml;;
application/vnd.radisys.msml-dialog-base+xml;;
application/vnd.radisys.msml-dialog-fax-detect+xml;;
application/vnd.radisys.msml-dialog-fax-sendrecv+xml;;
application/vnd.radisys.msml-dialog-group+xml;;
application/vnd.radisys.msml-dialog-speech+xml;;
application/vnd.radisys.msml-dialog-transform+xml;;
application/vnd.rainstor.data;tree;
application/vnd.rapid;;
application/vnd.rar;rar;
application/vnd.realvnc.bed;BED;
application/vnd.recordare.musicxml;mxl;
application/vnd.recordare.musicxml+xml;xml,musicxml;
application/vnd.renlearn.rlprint;;
application/vnd.restful+json;json;
application/vnd.rig.cryptonote;cryptonote;
application/vnd.rim.cod;cod;
application/vnd.rn-realmedia;rm,rmj,rmm,rms,rmx,rmvb;
application/vnd.rn-realmedia-vbr;rmvb;
application/vnd.rn-realplayer;rnx;
application/vnd.route66.link66+xml;link66;
application/vnd.rs-274x;gbr;
application/vnd.ruckus.download;;
application/vnd.s3sms;;
application/vnd.sailingtracker.track;st;
application/vnd.sar;SAR;
application/vnd.sbm.cid;;
application/vnd.sbm.mid2;;
application/vnd.scribus;scd,gz,sla,slaz;
application/vnd.sealed.3df;s3df;
application/vnd.sealed.csf;scsf;
application/vnd.sealed.doc;sdoc,sdo,s1w;
application/vnd.sealed.eml;seml,sem;
application/vnd.sealed.mht;smht,smh;
application/vnd.sealed.net;;
application/vnd.sealed.ppt;sppt,spp,s1p;
application/vnd.sealed.tiff;stif;
application/vnd.sealed.xls;sxls,sxl,s1e;
application/vnd.sealedmedia.softseal.html;stml,stm,s1h;
application/vnd.sealedmedia.softseal.pdf;spdf,spd,s1a;
application/vnd.seemail;see;
application/vnd.seis+json;json;
application/vnd.sema;sema;
application/vnd.semd;semd;
application/vnd.semf;semf;
application/vnd.shade-save-file;ssv;
application/vnd.shana.informed.formdata;ifm;
application/vnd.shana.informed.formtemplate;itp;
application/vnd.shana.informed.interchange;iif;
application/vnd.shana.informed.package;ipk;
application/vnd.shootproof+json;json;
application/vnd.shopkick+json;;
application/vnd.shp;shp;
application/vnd.shx;shx;
application/vnd.sigrok.session;sr;
application/vnd.simtech-mindmapper;twd,twds;
application/vnd.siren+json;json;
application/vnd.smaf;mmf;
application/vnd.smart.notebook;notebook;
application/vnd.smart.teacher;teacher;
application/vnd.snesdev-page-table;ptrom,pt;
application/vnd.software602.filler.form+xml;FO;
application/vnd.software602.filler.form-xml-zip;ZFO;
application/vnd.solent.sdkm+xml;sdkm,sdkd;
application/vnd.spotfire.dxp;dxp;
application/vnd.spotfire.sfs;sfs;
application/vnd.sqlite3;;
application/vnd.sss-cod;;
application/vnd.sss-dtf;;
application/vnd.sss-ntf;disclosed;
application/vnd.stardivision.calc;sdc;
application/vnd.stardivision.chart;sds;
application/vnd.stardivision.draw;sda;
application/vnd.stardivision.impress;sdd,sdp;
application/vnd.stardivision.mail;smd;
application/vnd.stardivision.math;sdf,smf;
application/vnd.stardivision.writer;sdw,vor,sgl;
application/vnd.stardivision.writer-global;sgl;
application/vnd.stepmania.package;smzip;
application/vnd.stepmania.stepchart;sm;
application/vnd.street-stream;;
application/vnd.sun.wadl+xml;wadl;
application/vnd.sun.xml.calc;sxc;
application/vnd.sun.xml.calc.template;stc;
application/vnd.sun.xml.draw;sxd;
application/vnd.sun.xml.draw.template;std;
application/vnd.sun.xml.impress;sxi;
application/vnd.sun.xml.impress.template;sti;
application/vnd.sun.xml.math;sxm;
application/vnd.sun.xml.writer;sxw;
application/vnd.sun.xml.writer.global;sxg;
application/vnd.sun.xml.writer.template;stw;
application/vnd.sus-calendar;sus,susp;
application/vnd.svd;svd;
application/vnd.swiftview-ics;;
application/vnd.sycle+xml;scl;
application/vnd.symbian.install;sis,sisx;
application/vnd.syncml+xml;XSM;
application/vnd.syncml.dm+wbxml;BDM;
application/vnd.syncml.dm+xml;XDM;
application/vnd.syncml.dm.notification;;
application/vnd.syncml.dmddf+wbxml;ddf;
application/vnd.syncml.dmddf+xml;ddf;
application/vnd.syncml.dmtnds+wbxml;;
application/vnd.syncml.dmtnds+xml;;
application/vnd.syncml.ds.notification;;
application/vnd.tableschema+json;json;
application/vnd.tao.intent-module-archive;tao;
application/vnd.tcpdump.pcap;pcap,cap,dmp;
application/vnd.theqvd;qvd;
application/vnd.think-cell.ppttc+json;ppttc;
application/vnd.tmd.mediaflex.api+xml;xml;
application/vnd.tml;vfr,viaframe;
application/vnd.tmobile-livetv;tmo;
application/vnd.tri.onesource;;
application/vnd.trid.tpt;tpt;
application/vnd.triscape.mxs;mxs;
application/vnd.trueapp;tra;
application/vnd.truedoc;;
application/vnd.tve-trigger;;
application/vnd.ubisoft.webplayer;CAB;
application/vnd.ufdl;ufdl,ufd,frm;
application/vnd.uiq.theme;UTZ;
application/vnd.umajin;umj;
application/vnd.unity;unityweb;
application/vnd.uoml+xml;uoml,uo;
application/vnd.uplanet.alert;;
application/vnd.uplanet.alert-wbxml;;
application/vnd.uplanet.bearer-choice;;
application/vnd.uplanet.bearer-choice-wbxml;;
application/vnd.uplanet.cacheop;;
application/vnd.uplanet.cacheop-wbxml;;
application/vnd.uplanet.channel;;
application/vnd.uplanet.channel-wbxml;;
application/vnd.uplanet.list;;
application/vnd.uplanet.list-wbxml;;
application/vnd.uplanet.listcmd;;
application/vnd.uplanet.listcmd-wbxml;;
application/vnd.uplanet.signal;;
application/vnd.uri-map;urim,urimap;
application/vnd.valve.source.material;vmt;
application/vnd.vcx;vcx;
application/vnd.vd-study;sxi,mxi,study-inter,model-inter;
application/vnd.vectorworks;MCD,VWX;
application/vnd.vel+json;json;
application/vnd.verimatrix.vcas;;
application/vnd.veryant.thin;istc,isws;
application/vnd.ves.encrypted;VES;
application/vnd.vidsoft.vidconference;vsc;8bit
application/vnd.visio;vsd,vst,vsw,vss;
application/vnd.visionary;vis;
application/vnd.vividence.scriptfile;vsc;
application/vnd.vsf;vsf;
application/vnd.wap.sic;sic,wbxml;
application/vnd.wap.slc;slc,wbxml;
application/vnd.wap.wbxml;wbxml;
application/vnd.wap.wmlc;wmlc,wbxml;
application/vnd.wap.wmlscriptc;wmlsc;
application/vnd.webturbo;wtb;
application/vnd.wfa.dpp;;
application/vnd.wfa.p2p;P2P;
application/vnd.wfa.wsc;WSC;
application/vnd.windows.devicepairing;;
application/vnd.wmc;wmc;
application/vnd.wmf.bootstrap;;
application/vnd.wolfram.mathematica;nb;
application/vnd.wolfram.mathematica.package;m;
application/vnd.wolfram.player;nbp;
application/vnd.wordperfect;wpd,wp,wp4,wp5,wp6,wpp;
application/vnd.wordperfect5.1;wp5;
application/vnd.wqd;wqd;
application/vnd.wrq-hp3000-labelled;;
application/vnd.wt.stf;stf;
application/vnd.wv.csp+wbxml;wv;
application/vnd.wv.csp+xml;;8bit
application/vnd.wv.ssp+xml;;8bit
application/vnd.xacml+json;json;
application/vnd.xara;XAR,web;
application/vnd.xfdl;xfdl,xfd,frm;
application/vnd.xfdl.webform;;
application/vnd.xmi+xml;;
application/vnd.xmpie.cpkg;cpkg;
application/vnd.xmpie.dpkg;dpkg;
application/vnd.xmpie.plan;dpkg;
application/vnd.xmpie.ppkg;ppkg;
application/vnd.xmpie.xlim;xlim;
application/vnd.yamaha.hv-dic;hvd;
application/vnd.yamaha.hv-script;hvs;
application/vnd.yamaha.hv-voice;hvp;
application/vnd.yamaha.openscoreformat;osf;
application/vnd.yamaha.openscoreformat.osfpvg+xml;xml,osfpvg;
application/vnd.yamaha.remote-setup;;
application/vnd.yamaha.smaf-audio;saf;
application/vnd.yamaha.smaf-phrase;spf;
application/vnd.yamaha.through-ngn;;
application/vnd.yamaha.tunnel-udpencap;;
application/vnd.yaoweme;yme;
application/vnd.yellowriver-custom-menu;cmp;
application/vnd.youtube.yt;yt;
application/vnd.zul;zir,zirz;
